"Player"	"Streak"	"RafflesWon"	"RafflesJoined"	"ExpectedRafflesWon"	"CoinsWon"	"ExpectedCoinsWon"
"Legolas"	"2"	"60"	"326"	"48,15574307013949"	"336"	"345,2657968149842"
"stonemende"	"2"	"154"	"1260"	"165,04870712105213"	"1520"	"1263,6790141300053"
"Splat"	"2"	"177"	"1208"	"170,61667648507358"	"1452"	"1202,9979172726373"
"JK_3"	"4"	"1549"	"10696"	"1544,6977453473758"	"12254"	"11987,721717986022"
"Ocean0.1"	"2"	"98"	"714"	"89,07358658283626"	"890"	"652,2411248366351"
"TrapdoorSp"	"1"	"12"	"123"	"15,202997307989554"	"160"	"111,50465642888244"
"Hodop"	"2"	"87"	"639"	"83,66276433834503"	"697"	"568,5321300173849"
"Sevban"	"2"	"38"	"251"	"35,73788082832204"	"294"	"246,2670310898253"
"Thorben"	"1"	"65"	"464"	"62,146022806742934"	"407"	"420,61213895323795"
"Jay7331"	"0"	"0"	"1"	"0,25"	"0"	"1,25"
"bball3904"	"0"	"0"	"0"	"0"	"0"	"0"
"Warlock"	"0"	"0"	"14"	"1,5519952269952269"	"0"	"7,18451825951826"
"krinid"	"4"	"763"	"5275"	"787,2753314481064"	"5604"	"5619,452632487746"
"#BanPlajer"	"3"	"92"	"583"	"94,75348127964247"	"607"	"633,3362182236405"
"Captain Ab"	"3"	"263"	"1573"	"271,61641498186935"	"1825"	"2023,8358319508432"
"Hutch"	"0"	"0"	"9"	"0,8734810940693294"	"0"	"10,702243834596775"
"Kratt"	"2"	"55"	"353"	"46,754629588042754"	"457"	"391,0850826700181"
"KaelF"	"2"	"11"	"158"	"18,485473165465404"	"57"	"145,93856296352422"
"fndtn"	"2"	"30"	"228"	"34,53710949782931"	"198"	"303,0981441460156"
"Athena's C"	"1"	"14"	"151"	"19,880193722685966"	"125"	"139,70792423950317"
"Mythos1618"	"2"	"30"	"234"	"30,441359762528474"	"197"	"258,0704723123454"
"Widzisz • "	"1"	"7"	"70"	"9,323926950242733"	"89"	"69,60738311396204"
"Blindigo"	"0"	"0"	"17"	"1,5917480180638073"	"0"	"8,064922796501744"
"OrcMinion"	"0"	"0"	"1"	"0,05263157894736842"	"0"	"0,2631578947368421"
"Crossout"	"0"	"0"	"1"	"0,05263157894736842"	"0"	"0,2631578947368421"
"Leia - Pri"	"3"	"304"	"1915"	"317,62690977173713"	"2209"	"2321,8558642233497"
"faxfox"	"4"	"696"	"5241"	"740,415076411379"	"4897"	"5462,527389825508"
"Nemo Ocean"	"0"	"0"	"6"	"0,4614389695272048"	"0"	"2,4643260334436805"
"Lefty"	"3"	"317"	"2091"	"315,73839877442754"	"2304"	"2285,4244263089954"
"[GW] Rob"	"1"	"14"	"108"	"13,573389110889105"	"76"	"123,29263236763235"
"GayassMofo"	"1"	"1"	"5"	"0,5075396825396825"	"3"	"1,986904761904762"
"Nikon"	"1"	"5"	"38"	"6,069892607392608"	"31"	"38,34813519813521"
"Kcebnroh"	"4"	"368"	"2057"	"350,6157366998834"	"2576"	"2444,1557248761096"
"Baran Ata "	"0"	"0"	"0"	"0"	"0"	"0"
"R4L"	"1"	"2"	"21"	"2,2101333307215656"	"9"	"21,731763987646342"
"BJ"	"1"	"1"	"12"	"1,3637626262626263"	"5"	"6,910948773448774"
"NotJosh"	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,2857142857142857"
"Aris95"	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,2857142857142857"
"Ursus"	"2"	"69"	"429"	"59,0790792326012"	"549"	"398,66068259226137"
"philon"	"0"	"0"	"1"	"0,08333333333333333"	"0"	"0,5"
"Virgil"	"1"	"8"	"41"	"6,07064602064602"	"38"	"35,55319402819402"
"No"	"1"	"3"	"13"	"2,094877344877345"	"10"	"9,279942279942281"
"DanWL"	"2"	"164"	"1265"	"168,01013586688484"	"1191"	"1119,7537749213275"
"ZombieSlay"	"4"	"926"	"5949"	"946,230821668011"	"7095"	"7395,215106513686"
"Johnny Sil"	"2"	"17"	"127"	"15,422241877713669"	"83"	"90,1684530792789"
"yoavlavi"	"0"	"0"	"0"	"0"	"0"	"0"
"Mr_Perfect"	"1"	"26"	"188"	"20,91428195987019"	"298"	"183,47775761819878"
"Just_A_Dut"	"0"	"0"	"8"	"0,9206099456099456"	"0"	"4,689063714063714"
"Dogsareama"	"0"	"0"	"2"	"0,1497326203208556"	"0"	"0,8663101604278075"
"scorpiaris"	"1"	"3"	"19"	"2,0672246870776285"	"14"	"13,360334028716384"
"SkekUng"	"2"	"51"	"344"	"50,89806199412989"	"410"	"365,89863442184424"
"allusernam"	"1"	"20"	"148"	"21,53142968142967"	"154"	"132,83426573426573"
"Xxylox"	"2"	"129"	"858"	"120,00517185623227"	"842"	"869,4228117709816"
"UnFairerOr"	"1"	"20"	"129"	"20,30852839970486"	"189"	"160,7618455890515"
"Paceypro"	"0"	"0"	"4"	"0,4916666666666666"	"0"	"2,2916666666666665"
"KG_3"	"2"	"9"	"79"	"9,363518426018425"	"43"	"68,54440281940283"
"Trashcant"	"1"	"1"	"17"	"2,407911532911533"	"12"	"33,59233544233543"
"Zahra"	"1"	"11"	"88"	"11,2188936063936"	"55"	"74,39886918636918"
"Bryn"	"0"	"0"	"2"	"0,13025210084033612"	"0"	"3,9453781512605044"
"Max Scherz"	"1"	"28"	"206"	"26,07391717759363"	"135"	"186,06017267046676"
"joeydavis7"	"2"	"39"	"288"	"39,77093959961613"	"297"	"260,3801992941701"
"Unated Sta"	"0"	"0"	"0"	"0"	"0"	"0"
"Z"	"3"	"278"	"2023"	"288,69530135607386"	"2123"	"2269,727405569002"
"GODZILLARE"	"2"	"307"	"1938"	"298,5481581498979"	"2133"	"2148,0309380806716"
"enoon"	"1"	"1"	"2"	"0,2159090909090909"	"6"	"1,2954545454545454"
"vena"	"2"	"13"	"140"	"16,635774764451224"	"125"	"106,19562357577065"
"alexclusiv"	"2"	"73"	"374"	"60,91503953562798"	"444"	"420,7567293001116"
"Torsten"	"3"	"102"	"763"	"98,2812499162347"	"778"	"629,8408963499518"
"U.N.I.C.O."	"1"	"2"	"2"	"0,20833333333333331"	"15"	"1,5833333333333333"
"Mace Windu"	"0"	"0"	"1"	"0,06666666666666667"	"0"	"0,4666666666666667"
"NickS"	"1"	"1"	"3"	"0,29166666666666663"	"3"	"1,1416666666666666"
"noone"	"1"	"7"	"43"	"6,5151875901875895"	"34"	"54,02200577200578"
"C4nt3r"	"1"	"12"	"66"	"10,307165057165056"	"49"	"54,675172050172044"
"cinereaste"	"0"	"0"	"0"	"0"	"0"	"0"
"AverageRis"	"1"	"1"	"3"	"0,25326797385620914"	"6"	"4,588235294117648"
"2Moop"	"0"	"0"	"7"	"0,8606893106893108"	"0"	"4,000333000333"
"Warzone"	"0"	"0"	"1"	"0,058823529411764705"	"0"	"3,588235294117647"
"Lightning"	"1"	"2"	"39"	"4,899459282547519"	"10"	"26,20866070204306"
"ArNinja64"	"0"	"0"	"4"	"0,6337662337662338"	"0"	"2,825974025974026"
"PJM"	"0"	"0"	"5"	"0,4492424242424242"	"0"	"2,854545454545455"
"Putt4eagle"	"1"	"33"	"221"	"30,68707583266405"	"279"	"242,61215753201046"
"Ralphthera"	"0"	"0"	"1"	"0,125"	"0"	"1"
"Terminator"	"1"	"20"	"186"	"23,27440337440335"	"158"	"163,8083152958152"
"Test"	"1"	"2"	"17"	"2,5920745920745922"	"11"	"22,995965145965148"
"Eternal Ob"	"1"	"1"	"2"	"0,2361111111111111"	"4"	"1,3888888888888888"
"Alexander "	"1"	"2"	"13"	"1,1995643245643246"	"8"	"10,540473415473416"
"καλλιστηι"	"1"	"10"	"83"	"10,076360159448393"	"51"	"69,60269991446461"
"TrashPanda"	"1"	"2"	"12"	"1,7801587301587303"	"50"	"22,2515873015873"
"Dotjersh"	"0"	"0"	"2"	"0,19444444444444442"	"0"	"1,0555555555555556"
"Quincy546"	"0"	"0"	"0"	"0"	"0"	"0"
"gollem"	"1"	"3"	"46"	"5,4530747030747015"	"17"	"48,36918914418915"
"Liechtenst"	"1"	"26"	"182"	"22,570681932446618"	"184"	"131,5154419110301"
"Rick Sanch"	"1"	"7"	"98"	"12,724055519643754"	"33"	"105,00124842477784"
"Steveqo"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,8333333333333333"
"Roman Empi"	"1"	"2"	"6"	"0,7352564102564103"	"11"	"11,069871794871796"
"KaelF2"	"0"	"0"	"0"	"0"	"0"	"0"
"Nick"	"0"	"0"	"3"	"0,35757575757575755"	"0"	"1,903030303030303"
"chizel"	"1"	"1"	"2"	"0,3111111111111111"	"3"	"1,0444444444444445"
"Iago Olive"	"0"	"0"	"0"	"0"	"0"	"0"
"Arno"	"0"	"0"	"2"	"0,2111111111111111"	"0"	"1,1777777777777776"
"Rediah, Me"	"1"	"1"	"11"	"1,3078865578865577"	"7"	"6,595085470085472"
"Lilly"	"1"	"1"	"8"	"0,8459313633226677"	"7"	"10,021086642825775"
"Meow Meow "	"2"	"132"	"1000"	"125,30576714736965"	"1167"	"992,3951689349523"
"Kebab Kåre"	"1"	"1"	"7"	"0,729004329004329"	"7"	"4,068831168831169"
"Adham"	"0"	"0"	"0"	"0"	"0"	"0"
"Santa Clau"	"1"	"1"	"15"	"1,8862193362193362"	"5"	"9,905266955266953"
"Platinum"	"0"	"0"	"4"	"0,47619047619047616"	"0"	"2,380952380952381"
"OCkillah"	"0"	"0"	"1"	"0,06666666666666667"	"0"	"0,4"
"420 Ronny"	"0"	"0"	"6"	"0,7706709956709956"	"0"	"3,818831168831169"
"El Tomato"	"0"	"0"	"3"	"0,41025641025641024"	"0"	"1,4807692307692308"
"Thompson m"	"0"	"0"	"0"	"0"	"0"	"0"
"Strangesme"	"1"	"6"	"26"	"4,425396825396826"	"24"	"25,955158730158733"
"SingaporeS"	"0"	"0"	"1"	"0,125"	"0"	"0,375"
"alex2"	"1"	"4"	"11"	"1,6865440115440116"	"20"	"8,862518037518038"
"Nemo"	"0"	"0"	"0"	"0"	"0"	"0"
"Samek"	"3"	"44"	"303"	"39,77460635769469"	"350"	"293,3829579733992"
"Krulle"	"2"	"131"	"915"	"134,85786212153857"	"1075"	"1034,8374076413788"
"Ulquiorra "	"0"	"0"	"2"	"0,15384615384615385"	"0"	"0,6923076923076923"
"4tog"	"1"	"2"	"26"	"3,1953425659308006"	"10"	"20,90018282371223"
"Sauron Arm"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,38461538461538464"
"Hero"	"1"	"1"	"2"	"0,25"	"3"	"1,0833333333333333"
"Ercole"	"1"	"6"	"28"	"3,61998556998557"	"28"	"32,03802308802309"
"KG_142"	"0"	"0"	"3"	"0,738095238095238"	"0"	"3,452380952380952"
"odin"	"0"	"0"	"1"	"0,25"	"0"	"1,5"
"Drama"	"2"	"47"	"203"	"40,19435564435569"	"382"	"340,21190198690203"
"Betty Whit"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"Darkness W"	"1"	"35"	"271"	"39,30598084406138"	"181"	"274,20390393490237"
"Klauz"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,4444444444444444"
"Nekschot"	"3"	"130"	"806"	"123,37816502125354"	"997"	"865,484966781584"
"Gus the ti"	"1"	"1"	"2"	"0,5"	"7"	"3,1666666666666665"
"Suricato"	"0"	"0"	"0"	"0"	"0"	"0"
"The Termin"	"2"	"17"	"104"	"15,920401820401805"	"84"	"107,43965201465197"
"rocketnosa"	"0"	"0"	"6"	"0,7678321678321678"	"0"	"3,8853146853146856"
"Fime"	"0"	"0"	"0"	"0"	"0"	"0"
"Jedi Scowe"	"0"	"0"	"2"	"0,3111111111111111"	"0"	"1,7555555555555558"
"Martledola"	"1"	"2"	"7"	"0,9225579975579976"	"10"	"4,53501221001221"
"Darkruler2"	"1"	"1"	"8"	"1,0547979797979798"	"5"	"5,34469696969697"
"Parsifal"	"3"	"24"	"126"	"18,77165087664313"	"123"	"134,22372414736964"
"Speedy Gon"	"0"	"0"	"7"	"0,7893939393939394"	"0"	"4,502272727272727"
"Quantum En"	"0"	"0"	"7"	"0,73003663003663"	"0"	"11,586080586080586"
"Grandknigh"	"1"	"1"	"18"	"1,7840770340770338"	"4"	"8,417495004995006"
"Helenofspa"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,38461538461538464"
"KingJXI"	"1"	"3"	"11"	"1,39266983016983"	"53"	"20,101852314352314"
"Melonslice"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"1"
"MR.ROBOT"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,8333333333333333"
"Warzone go"	"1"	"1"	"3"	"0,6190476190476191"	"6"	"3,0952380952380953"
"Francesco "	"0"	"0"	"1"	"0,25"	"0"	"1"
"Rancor Mon"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,5714285714285714"
"Mythic"	"0"	"0"	"5"	"0,5831349206349206"	"0"	"3,069642857142857"
"Xanderaka"	"2"	"30"	"256"	"36,34839262754867"	"319"	"332,3545515439377"
"Navega"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,6363636363636364"
"player1.0"	"0"	"0"	"0"	"0"	"0"	"0"
"LimeL"	"1"	"3"	"8"	"0,928943278943279"	"17"	"5,173348873348872"
"Jacob the "	"0"	"0"	"7"	"0,8837662337662338"	"0"	"10,427922077922076"
"mclollol"	"1"	"16"	"123"	"14,590198174942413"	"88"	"90,23406960757346"
"BrioBlu"	"0"	"0"	"0"	"0"	"0"	"0"
"ズahra"	"0"	"0"	"2"	"0,1213235294117647"	"0"	"0,4889705882352941"
"l4v.r0v"	"2"	"59"	"486"	"61,819952106717125"	"379"	"445,9446941946938"
"Loxiiv"	"1"	"5"	"24"	"2,9061979686979686"	"64"	"38,07652763902764"
"OrangeWars"	"1"	"10"	"116"	"14,310988847753542"	"48"	"100,1295139501022"
"Bob the Bu"	"1"	"6"	"21"	"3,261158286158286"	"24"	"14,29025419025419"
"BigWilly69"	"1"	"2"	"7"	"1,2075757575757575"	"11"	"6,671212121212122"
"Banxi"	"1"	"1"	"6"	"0,6580086580086579"	"5"	"6,899134199134199"
"FD101"	"0"	"0"	"1"	"0,05555555555555555"	"0"	"2,7777777777777777"
"Randomwarz"	"1"	"4"	"20"	"2,584923818012053"	"21"	"15,68011734997029"
"barro32"	"0"	"0"	"4"	"0,49583333333333335"	"0"	"2,8708333333333336"
"Taggy"	"1"	"2"	"24"	"2,450881063381064"	"9"	"17,829491341991336"
"Thomstom"	"1"	"1"	"1"	"0,07142857142857142"	"7"	"0,5"
"Orannis"	"1"	"3"	"43"	"4,988056388056388"	"16"	"37,539005439005436"
"Toadee"	"0"	"0"	"2"	"0,23809523809523808"	"0"	"1,3333333333333333"
"SamK55_"	"1"	"3"	"27"	"2,8303556522596773"	"13"	"27,171060776169135"
"TheWillOfT"	"0"	"0"	"4"	"0,4503968253968254"	"0"	"1,8730158730158728"
"BigD4BigDa"	"1"	"1"	"1"	"0,1"	"6"	"0,6000000000000001"
"A"	"0"	"0"	"0"	"0"	"0"	"0"
"Tayzon"	"0"	"0"	"0"	"0"	"0"	"0"
"NeX_BalliS"	"0"	"0"	"0"	"0"	"0"	"0"
"Spacemonk"	"0"	"0"	"3"	"0,5178571428571428"	"0"	"12,732142857142858"
"Nave^2"	"1"	"7"	"67"	"9,698347893936132"	"44"	"50,96793370028666"
"Urugrave"	"1"	"2"	"4"	"0,7428571428571428"	"6"	"3,3285714285714287"
"Bsnakas"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,3076923076923077"
"Madkytle"	"1"	"22"	"140"	"17,556332964421188"	"249"	"146,1101525925056"
"MJ"	"1"	"3"	"26"	"3,8063852813852814"	"13"	"32,339357864357865"
"killa"	"1"	"5"	"55"	"8,499961149961148"	"24"	"55,762307137307154"
"Georg Frie"	"2"	"16"	"106"	"14,345354645354632"	"87"	"100,4270396270396"
"Tbone14s"	"0"	"0"	"0"	"0"	"0"	"0"
"Volgath"	"1"	"1"	"1"	"0,09090909090909091"	"5"	"0,4545454545454546"
"DrDapperAc"	"0"	"0"	"2"	"0,20202020202020202"	"0"	"1,525252525252525"
"oofSizedLA"	"1"	"1"	"2"	"0,2159090909090909"	"6"	"1,3863636363636362"
"low"	"0"	"0"	"1"	"0,1"	"0"	"0,7000000000000001"
"Chris P. B"	"1"	"2"	"3"	"0,3666666666666667"	"13"	"1,6333333333333335"
"cyingy"	"1"	"1"	"8"	"1,303968253968254"	"5"	"6,4488095238095235"
"Winblaze"	"0"	"0"	"1"	"0,06666666666666667"	"0"	"0,3333333333333333"
"Reggin"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"Ryan Doher"	"2"	"21"	"110"	"15,923085248085238"	"155"	"106,75759518259517"
"NANO"	"0"	"0"	"1"	"0,1"	"0"	"0,4"
"wolvan"	"1"	"1"	"1"	"0,16666666666666666"	"4"	"0,6666666666666666"
"Digital"	"0"	"0"	"0"	"0"	"0"	"0"
"Cimmeria"	"0"	"0"	"0"	"0"	"0"	"0"
"Protput"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"1"
"oprafael"	"0"	"0"	"0"	"0"	"0"	"0"
"Thomsenian"	"0"	"0"	"2"	"0,25757575757575757"	"0"	"1,121212121212121"
"Hotarian"	"1"	"1"	"1"	"0,08333333333333333"	"5"	"0,41666666666666663"
"emren"	"1"	"6"	"36"	"5,213936063936063"	"31"	"26,908150183150177"
"melvin"	"0"	"0"	"1"	"0,1"	"0"	"0,6000000000000001"
"Ioseph Dic"	"1"	"1"	"3"	"0,6444444444444444"	"5"	"3,7555555555555555"
"TweeKeerJe"	"0"	"0"	"3"	"0,3448773448773449"	"0"	"1,5425685425685425"
"Lucky Char"	"0"	"0"	"0"	"0"	"0"	"0"
"Nate Sykes"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"Domo99"	"0"	"0"	"0"	"0"	"0"	"0"
"Observer33"	"0"	"0"	"0"	"0"	"0"	"0"
"IMaq AQ"	"3"	"27"	"95"	"18,97633102191924"	"173"	"118,59496777732072"
"Zakatak"	"2"	"3"	"23"	"3,5174714174714174"	"17"	"27,339676989676992"
"Khal Drogo"	"0"	"0"	"4"	"0,4456099456099456"	"0"	"2,2696192696192696"
"jonhybd"	"2"	"27"	"187"	"24,026084046672263"	"138"	"163,54579195314497"
"awaythro"	"4"	"2682"	"17588"	"2660,5121568979334"	"21884"	"20994,787718089454"
"What’s up"	"0"	"0"	"0"	"0"	"0"	"0"
"MOZZIW"	"1"	"1"	"4"	"0,4373015873015873"	"5"	"2,4293650793650796"
"Constantin"	"0"	"0"	"1"	"0,1"	"0"	"0,6000000000000001"
"Murk"	"2"	"21"	"193"	"25,061558131411054"	"212"	"190,39858719711654"
"hello!"	"0"	"0"	"2"	"0,19444444444444442"	"0"	"0,75"
"Lord Billi"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,46153846153846156"
"DoobyDan"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,46153846153846156"
"CharliAnn1"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,46153846153846156"
"Deuce2222"	"0"	"0"	"3"	"0,452020202020202"	"0"	"1,898989898989899"
"Horrid Hen"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"o0darkdwar"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,42857142857142855"
"0sKiDo"	"1"	"1"	"4"	"0,5242424242424242"	"3"	"2,663636363636363"
"Challenger"	"0"	"0"	"0"	"0"	"0"	"0"
"Pine98X"	"1"	"10"	"43"	"5,948434898434896"	"46"	"43,22876845376846"
"Grunin"	"0"	"0"	"3"	"0,5095238095238095"	"0"	"2,7142857142857144"
"jellybean"	"0"	"0"	"0"	"0"	"0"	"0"
"Nave"	"2"	"14"	"93"	"11,822272945492752"	"174"	"102,46437293356793"
"Shadow Dem"	"0"	"0"	"1"	"0,3333333333333333"	"0"	"2,333333333333333"
"Disguised "	"1"	"1"	"9"	"1,0643578643578644"	"4"	"12,569660894660897"
"Shrunkle"	"0"	"0"	"2"	"0,34285714285714286"	"0"	"7,828571428571428"
"Klakbaff"	"0"	"0"	"0"	"0"	"0"	"0"
"Ky"	"0"	"0"	"0"	"0"	"0"	"0"
"Lestatio"	"0"	"0"	"0"	"0"	"0"	"0"
"Jack Bell"	"0"	"0"	"0"	"0"	"0"	"0"
"AnonymousB"	"2"	"12"	"66"	"8,775990980983238"	"56"	"55,33093154265756"
"E dog"	"0"	"0"	"0"	"0"	"0"	"0"
"The Combin"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,6666666666666666"
"CatherineT"	"0"	"0"	"2"	"0,3666666666666667"	"0"	"1,2666666666666666"
"STAR LORD"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,6666666666666666"
"Clemis"	"0"	"0"	"0"	"0"	"0"	"0"
"Republic o"	"1"	"3"	"33"	"4,113225091901562"	"19"	"33,20426509764745"
"yee"	"0"	"0"	"1"	"0,25"	"0"	"1,25"
"The Killer"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,5714285714285714"
"kryzelfiz"	"1"	"2"	"22"	"4,121067821067822"	"9"	"36,04740259740259"
"Luke the S"	"1"	"1"	"2"	"0,25"	"55"	"9,583333333333332"
"Myth of go"	"0"	"0"	"2"	"0,25"	"0"	"9,583333333333332"
"Bastien Mi"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,4545454545454546"
"mitra"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,4545454545454546"
"The Forbid"	"1"	"54"	"451"	"55,85379057818714"	"451"	"367,7895454416587"
"DFW"	"0"	"0"	"0"	"0"	"0"	"0"
"neverdever"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,6363636363636364"
"Interstate"	"1"	"5"	"27"	"3,599938949938951"	"28"	"23,55445665445665"
"HY Chan"	"2"	"4"	"12"	"3,5558663558663555"	"21"	"18,23317793317793"
"Cris"	"1"	"1"	"11"	"1,7325757575757577"	"6"	"11,054545454545455"
"GTYT"	"0"	"0"	"0"	"0"	"0"	"0"
"Comrade Di"	"0"	"0"	"2"	"0,1575757575757576"	"0"	"0,6303030303030304"
"sean"	"1"	"1"	"7"	"0,7328504828504827"	"6"	"3,6035631035631037"
"Gunk"	"3"	"1702"	"10757"	"1699,2949699579942"	"12561"	"12686,022645210645"
"emperor il"	"1"	"1"	"2"	"0,2777777777777778"	"5"	"1,3888888888888888"
"(if) MA"	"1"	"1"	"2"	"0,41666666666666663"	"6"	"2,25"
"Ihab"	"0"	"0"	"0"	"0"	"0"	"0"
"LightninC"	"0"	"0"	"4"	"0,4361111111111111"	"0"	"2,7916666666666665"
"CrissCross"	"0"	"0"	"0"	"0"	"0"	"0"
"Dr_Pentium"	"1"	"1"	"3"	"0,2727272727272727"	"4"	"1,0909090909090908"
"JK_5"	"0"	"0"	"6"	"0,688131313131313"	"0"	"8,073232323232324"
"Wilhelm"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,4444444444444444"
"Diety Empe"	"2"	"67"	"473"	"73,24931575562407"	"555"	"595,090116612833"
"Whitty"	"1"	"2"	"5"	"0,5373376623376623"	"10"	"2,811688311688312"
"joe"	"0"	"0"	"3"	"0,40202020202020206"	"0"	"2,6121212121212123"
"Gussuk25"	"2"	"9"	"48"	"6,945298573975044"	"142"	"48,94051969272558"
"Idon’tknow"	"0"	"0"	"2"	"0,25882352941176473"	"0"	"1,2352941176470589"
"Dutch Desi"	"1"	"7"	"42"	"4,725879164694954"	"37"	"30,65483982391877"
"Chika Fuji"	"0"	"0"	"3"	"0,2602564102564103"	"0"	"1,4551282051282053"
"Ender"	"0"	"0"	"1"	"0,1"	"0"	"0,5"
"myyummydin"	"1"	"2"	"13"	"2,069527694527695"	"12"	"10,701270951270951"
"MightWall"	"1"	"1"	"4"	"0,5016806722689076"	"7"	"2,7067226890756304"
"mma"	"1"	"2"	"14"	"1,9500111000110998"	"10"	"10,899658674658673"
"Raging Rai"	"1"	"3"	"20"	"3,0615079365079376"	"71"	"36,67738095238095"
"Marco24"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,36363636363636365"
"volgali"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,23076923076923078"
"taube"	"0"	"0"	"2"	"0,13942307692307693"	"0"	"0,7740384615384616"
"redarmysol"	"0"	"0"	"1"	"0,08333333333333333"	"0"	"0,41666666666666663"
"Modriem"	"0"	"0"	"0"	"0"	"0"	"0"
"NcSnipe"	"0"	"0"	"2"	"0,1497326203208556"	"0"	"4,898395721925134"
"Brian Jone"	"0"	"0"	"2"	"0,11145510835913312"	"0"	"0,6749226006191951"
"Ender Wigg"	"0"	"0"	"0"	"0"	"0"	"0"
"riskboy88"	"2"	"144"	"999"	"164,1269526225406"	"1045"	"1256,08261762747"
"Tyler Tagl"	"1"	"1"	"1"	"0,1"	"5"	"0,5"
"wosfio"	"0"	"0"	"1"	"0,1"	"0"	"0,5"
"Blakers777"	"0"	"0"	"0"	"0"	"0"	"0"
"Seducus"	"1"	"1"	"9"	"1,3127344877344875"	"4"	"6,439898989898991"
"Doom Gamin"	"0"	"0"	"1"	"0,1"	"0"	"0,5"
"knaan"	"0"	"0"	"9"	"0,9711251167133521"	"0"	"5,09610177404295"
"MaximusXGa"	"0"	"0"	"0"	"0"	"0"	"0"
"King01"	"1"	"1"	"9"	"1,0916777666777666"	"7"	"11,428987678987681"
"GrandLordN"	"1"	"1"	"3"	"0,35"	"5"	"1,875"
"skycreeper"	"1"	"1"	"1"	"0,2"	"54"	"10,8"
"cds847"	"0"	"0"	"1"	"0,125"	"0"	"0,5"
"Leoboi"	"1"	"1"	"2"	"0,25"	"5"	"1,125"
"Maxwell Sa"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"moez"	"1"	"3"	"20"	"2,772233322233322"	"14"	"27,058255633255627"
"jonathonmo"	"1"	"1"	"8"	"0,8967643467643467"	"4"	"3,9894383394383395"
"Viking1007"	"1"	"3"	"17"	"2,2230880230880232"	"18"	"11,692784992784993"
"Ophen Nusj"	"0"	"0"	"2"	"0,3611111111111111"	"0"	"10,694444444444445"
"Wolfslayer"	"0"	"0"	"2"	"0,16233766233766234"	"0"	"0,9935064935064934"
"Dino2"	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,3571428571428571"
"E Masterpi"	"1"	"1"	"5"	"0,6920995670995671"	"6"	"3,694264069264069"
"Carnage"	"0"	"0"	"2"	"0,29166666666666663"	"0"	"1,6666666666666665"
"‌"	"3"	"7"	"16"	"3,1285714285714286"	"38"	"15,123809523809525"
"Sheth"	"0"	"0"	"1"	"0,25"	"0"	"1,5"
"Biffler"	"0"	"0"	"2"	"0,47619047619047616"	"0"	"2,5238095238095237"
"Moez."	"0"	"0"	"4"	"0,6611111111111111"	"0"	"3,1833333333333336"
"TorquoiseG"	"0"	"0"	"4"	"0,4484126984126984"	"0"	"1,7103174603174602"
"R31K0"	"0"	"0"	"3"	"0,288034188034188"	"0"	"1,2290598290598291"
"Zufeerazd"	"1"	"1"	"1"	"0,07692307692307693"	"5"	"0,38461538461538464"
"Master Act"	"0"	"0"	"4"	"0,513034188034188"	"0"	"3,29017094017094"
"jesse"	"0"	"0"	"0"	"0"	"0"	"0"
"Hosam"	"1"	"1"	"2"	"0,25"	"6"	"1,25"
"товарищ"	"0"	"0"	"2"	"0,3666666666666667"	"0"	"2"
"HolyMother"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"1"
"Paulie"	"0"	"0"	"0"	"0"	"0"	"0"
"Last breat"	"0"	"0"	"5"	"0,5873015873015872"	"0"	"3,0694444444444446"
"Basseq"	"0"	"0"	"1"	"0,1"	"0"	"0,30000000000000004"
